Datetime,TotalD,GEFS,NDFD,GAVG,REAL
2017-09-14 16:00:00,2304808.98991,1038392.93288,950050.979705,1041426.6183,953054.596559
2017-09-14 17:00:00,2311183.98991,1038392.93288,952277.358339,1041426.6183,958792.096559
2017-09-14 18:00:00,2345869.32859,1038392.93288,956829.657687,1041426.6183,964529.596559
2017-09-14 19:00:00,2352244.32859,1038392.93288,957005.070621,1041426.6183,970267.096559
2017-09-14 20:00:00,2358619.32859,1038392.93288,957005.070621,1041426.6183,976004.596559
2017-09-14 21:00:00,2364994.32859,1038392.93288,957005.070621,1041426.6183,981742.096559
2017-09-14 22:00:00,2371369.32859,1038392.93288,957005.070621,1041426.6183,987479.596559
2017-09-14 23:00:00,2377744.32859,1038392.93288,957005.070621,1041426.6183,993217.096559
2017-09-15 00:00:00,2410369.79812,1046732.40142,982409.131183,1049766.08685,998954.596559
2017-09-15 01:00:00,2416744.79812,1052461.99297,988146.631183,1055495.67839,1004692.09656
2017-09-15 02:00:00,2423119.79812,1057639.5214,993884.131183,1060673.20683,1010429.59656
2017-09-15 03:00:00,2429494.79812,1062104.22623,999621.631183,1064665.9271,1016167.09656
2017-09-15 04:00:00,2435869.79812,1065726.03483,1005264.91767,1067401.99366,1021904.59656
2017-09-15 05:00:00,2442244.79812,1069130.04875,1010683.61262,1069920.26555,1027642.09656
2017-09-15 06:00:00,2473060.99066,1071296.80465,1018467.76657,1071296.80465,1033379.59656
2017-09-15 07:00:00,2479435.99066,1072420.60431,1023056.46334,1072420.60431,1039117.09656
2017-09-15 08:00:00,2485810.99066,1072822.64294,1027088.10884,1072822.64294,1044854.59656
2017-09-15 09:00:00,2492185.99066,1073089.59164,1030603.93031,1073089.59164,1050592.09656
2017-09-15 10:00:00,2498560.99066,1073271.94149,1033909.16333,1073271.94149,1056329.59656
2017-09-15 11:00:00,2504935.99066,1073372.0052,1036522.65233,1073372.0052,1062067.09656
2017-09-15 12:00:00,2532835.35393,1073387.27295,1040157.98785,1073387.27295,1067804.59656
2017-09-15 13:00:00,2539210.35393,1073398.87961,1041930.31961,1073398.87961,1073542.09656
2017-09-15 14:00:00,2545585.35393,1073407.95872,1043697.73499,1073407.95872,1079279.59656
2017-09-15 15:00:00,2551960.35393,1073407.95872,1045323.44608,1073407.95872,1085017.09656
2017-09-15 16:00:00,2558335.35393,1073407.95872,1046099.96165,1073407.95872,1090754.59656
2017-09-15 17:00:00,2564710.35393,1073407.95872,1046588.60481,1073407.95872,1096492.09656
2017-09-15 18:00:00,2589777.83261,1073407.95872,1047913.57464,1073407.95872,1102229.59656
2017-09-15 19:00:00,2596152.83261,1073407.95872,1047913.57464,1073407.95872,1107967.09656
2017-09-15 20:00:00,2602527.83261,1073407.95872,1047913.57464,1073407.95872,1113704.59656
2017-09-15 21:00:00,2608902.83261,1073407.95872,1047913.57464,1073407.95872,1119442.09656
2017-09-15 22:00:00,2615277.83261,1073407.95872,1047913.57464,1073407.95872,1125179.59656
2017-09-15 23:00:00,2621652.83261,1073407.95872,1047913.57464,1073407.95872,1130917.09656
2017-09-16 00:00:00,2645343.04022,1082874.17202,1064382.69446,1082874.17202,1136654.59656
2017-09-16 01:00:00,2651718.04022,1088611.67202,1070120.19446,1088611.67202,1142392.09656
2017-09-16 02:00:00,2658093.04022,1094349.17202,1075300.15781,1094349.17202,1148129.59656
2017-09-16 03:00:00,2664468.04022,1099948.06477,1079906.8388,1100000.16019,1153867.09656
2017-09-16 04:00:00,2670843.04022,1104572.99777,1083890.48135,1104700.01815,1159604.59656
2017-09-16 05:00:00,2677218.04022,1108533.34742,1087092.45085,1108656.14857,1165093.85453
2017-09-16 06:00:00,2698089.0441,1111978.64094,1091116.95603,1112168.75053,1167606.77128
2017-09-16 07:00:00,2704464.0441,1114371.81271,1093528.5995,1114673.68952,1167606.77128
2017-09-16 08:00:00,2710839.0441,1116280.39743,1095353.46364,1116230.04841,1167606.77128
2017-09-16 09:00:00,2717214.0441,1117431.54002,1097090.23081,1117429.11691,1167606.77128
2017-09-16 10:00:00,2723589.0441,1118412.28014,1098611.1601,1118409.85703,1167606.77128
2017-09-16 11:00:00,2729964.0441,1119324.60125,1100074.25425,1119324.60125,1167606.77128
