Datetime,TotalD,GEFS,NDFD,GAVG,REAL
88,567948.9787567147,202262.3151034311,59447.88697176928,127069.29127983299,214060.67504567918
89,574323.9787567147,207999.8151034311,64937.14494110504,130120.58893103218,219798.17504567918
90,581842.8753333105,213799.4314889442,69205.02804065765,133795.37933796935,225535.67504567918
91,588217.8753333105,219536.9314889442,73642.45589874632,138248.38684749813,231273.17504567918
92,594592.8753333105,225274.4314889442,78494.2138680821,142993.98766251406,237010.67504567918
93,600967.8753333105,231011.9314889442,83380.3471677045,147891.11353614734,242748.17504567918
94,607342.8753333105,236749.4314889442,89117.8471677045,153380.3715054831,248485.67504567918
95,613717.8753333105,242486.9314889442,94855.3471677045,158869.62947481888,254223.17504567918
96,622814.78495675,248236.32043338573,94974.58843109464,160401.0120267409,259960.67504567918
97,629189.78495675,253973.82043338573,95134.16758051039,162310.77017290072,265698.17504567915
98,635564.78495675,259711.32043338573,95231.34627509014,164574.3622634377,271435.67504567915
99,641939.78495675,265448.8204333857,95270.79076832216,166837.9543539747,277173.17504567915
100,648314.78495675,271186.3204333857,95502.47166617848,169170.21999391372,282910.67504567915
101,654689.78495675,276923.8204333857,95736.05714444933,171542.9580956739,288648.17504567915
102,667128.3525863704,282759.80975015246,95930.55856734655,174300.06906419902,294385.67504567915
103,673503.3525863704,288497.30975015246,96050.3612954852,176975.03345361445,300123.17504567915
104,679878.3525863704,294234.80975015246,96121.51139996901,179649.99784302988,305860.67504567915
105,686253.3525863704,299972.30975015246,96285.69284410047,182535.91671202568,311598.17504567915
106,692628.3525863704,305709.80975015246,96285.69284410047,185718.0464597775,317335.67504567915
107,699003.3525863704,311447.30975015246,96399.17131339319,188900.17620752935,323073.17504567915
108,728379.670129002,317405.19022608356,96673.11628503495,192234.18859092752,328810.67504567915
109,734754.670129002,323142.69022608356,96677.45596648134,195770.44326213922,334548.17504567915
110,741129.670129002,328880.19022608356,97677.90439447797,199701.84211242606,340285.67504567915
111,747504.670129002,334617.69022608356,97757.21436637225,204116.8412507675,346023.17504567915
112,753879.670129002,340355.19022608356,99037.3718004069,209013.96712440078,351760.67504567915
113,760254.670129002,346092.69022608356,99761.92219758731,214503.22509373655,357498.17504567915
114,805154.5498099057,352070.69490249944,101232.85438718309,220305.74751609642,363235.67504567915
115,811529.5498099057,357808.19490249944,101772.39782648535,225795.0054854322,368973.17504567915
116,817904.5498099057,363545.69490249944,102216.51619058989,231532.5054854322,374710.67504567915
117,824279.5498099057,369283.19490249944,103362.84743372971,237270.0054854322,380448.17504567915
118,830654.5498099057,375020.69490249944,105928.45471482558,243007.5054854322,386185.67504567915
119,837029.5498099057,380758.19490249944,108799.62898978461,248745.0054854322,391923.17504567915
120,894740.0159253359,386784.1609809296,134723.3280044206,259829.50687968306,397681.9088406595
121,901115.0159253359,392521.6609809296,139709.17882517885,265567.00687968306,403419.4088406595
122,907490.0159253359,398259.1609809296,144760.8273931554,271304.50687968306,409156.9088406595
123,913865.0159253359,403996.6609809296,150320.7581516282,277042.00687968306,414894.4088406595
124,920240.0159253359,409734.1609809296,155898.1817665744,282779.50687968306,420631.9088406595
125,926615.0159253359,415471.6609809296,161624.70949945055,288517.00687968306,426369.4088406595
126,1015187.3336426383,426119.36420833564,199410.01365048275,311023.12076801073,432622.4460218713
127,1021562.3336426383,431856.86420833564,204682.19608281477,316760.62076801073,438359.9460218713
128,1027937.3336426383,437594.36420833564,210099.34227221395,322498.12076801073,444097.4460218713
129,1034312.3336426383,443331.86420833564,215532.2985768527,328235.62076801073,449834.9460218713
130,1040687.3336426383,449069.36420833564,220970.60894906992,333973.12076801073,455572.4460218713
131,1047062.3336426383,454806.86420833564,226478.42085085408,339710.62076801073,461309.9460218713
132,1148707.3303977181,475286.2804476994,280108.9699026039,371428.8701410033,468679.79261436884
133,1155082.3303977181,481023.7804476994,285706.7119567477,377166.3701410033,474417.29261436884
134,1161457.3303977181,486761.2804476994,291306.81658075936,382903.8701410033,480154.79261436884
135,1167832.3303977181,492498.7804476994,296927.06113751803,388641.3701410033,485892.29261436884
136,1174207.3303977181,498236.2804476994,302562.22565059224,394378.8701410033,491629.79261436884
137,1180582.3303977181,503973.7804476994,308197.3901636664,400116.3701410033,497367.29261436884
138,1272274.9856255262,527082.2122507894,355333.3443710683,442543.2252744015,523006.5481184554
139,1278649.9856255262,532819.7122507894,355496.04787968914,448280.7252744015,528744.0481184553
140,1285024.9856255262,538557.2122507894,355658.75138831,454018.2252744015,534481.5481184553
141,1291399.9856255262,544294.7122507894,355821.4548969309,459755.7252744015,540219.0481184553
142,1297774.9856255262,550032.2122507894,355984.1584055518,465493.2252744015,545956.5481184553
143,1304149.9856255262,555769.7122507894,356146.86191417265,471230.7252744015,551694.0481184553
144,1389463.10980067,567018.0131223323,425711.64732079033,498906.80034585705,557681.7429116709
145,1395838.10980067,570839.5676172534,431449.14732079033,503803.92621949036,563419.2429116709
146,1402213.10980067,574722.5221022305,437186.64732079033,508701.05209312367,569156.7429116709
147,1408588.10980067,578643.3634128006,442924.14732079033,513598.177966757,574894.2429116709
148,1414963.10980067,582582.8164772675,448661.64732079033,518599.72153462505,580631.7429116709
149,1421338.10980067,586522.2695417345,454399.14732079033,524088.9795039608,586369.2429116709
150,1501626.687360237,604911.7762962775,507397.9980093761,553208.3755244589,592959.635018732
151,1508001.687360237,608851.2293607445,513135.4980093761,558697.6334937947,598697.135018732
152,1514376.687360237,612790.6824252114,518872.9980093761,564435.1334937947,604434.635018732
153,1520751.687360237,617058.1532887457,524610.4980093761,570172.6334937947,610172.135018732
154,1527126.687360237,621812.6731599323,530347.9980093761,575910.1334937947,615909.635018732
