Datetime,TotalD,GEFS,NDFD,GAVG,REAL
303,1199303.8599279616,140223.19252312096,482520.66043919773,224354.87684803898,50915.6168705961
304,1199303.8599279616,140223.19252312096,482520.66043919773,224354.87684803898,50915.6168705961
305,1199303.8599279616,140223.19252312096,482520.66043919773,224354.87684803898,50915.6168705961
306,1202982.891491833,140223.19252312096,482590.9955560485,224354.87684803898,50915.6168705961
307,1202982.891491833,140223.19252312096,482590.9955560485,224354.87684803898,50915.6168705961
308,1202982.891491833,140223.19252312096,482590.9955560485,224354.87684803898,50915.6168705961
309,1202982.891491833,140223.19252312096,482590.9955560485,224354.87684803898,50915.6168705961
310,1202982.891491833,140223.19252312096,482590.9955560485,224354.87684803898,50915.6168705961
311,1202982.891491833,140223.19252312096,482590.9955560485,224354.87684803898,50915.6168705961
312,1206093.025001372,140918.58943468353,483164.9128937843,225050.27375960155,50915.6168705961
313,1206093.025001372,140918.58943468353,483164.9128937843,225050.27375960155,50915.6168705961
314,1206093.025001372,140918.58943468353,483164.9128937843,225050.27375960155,50915.6168705961
315,1206093.025001372,140918.58943468353,483164.9128937843,225050.27375960155,50915.6168705961
316,1206093.025001372,140918.58943468353,483164.9128937843,225050.27375960155,50915.6168705961
317,1206093.025001372,140918.58943468353,483164.9128937843,225050.27375960155,50915.6168705961
318,1208533.401920411,140918.58943468353,483298.3256302358,225050.27375960155,50915.6168705961
319,1208533.401920411,140918.58943468353,483298.3256302358,225050.27375960155,50915.6168705961
320,1208533.401920411,140918.58943468353,483298.3256302358,225050.27375960155,50915.6168705961
321,1208533.401920411,140918.58943468353,483298.3256302358,225050.27375960155,50915.6168705961
322,1208533.401920411,140918.58943468353,483298.3256302358,225050.27375960155,50915.6168705961
323,1208533.401920411,140918.58943468353,483298.3256302358,225050.27375960155,50915.6168705961
324,1210769.9051429515,140918.58943468353,483308.7268717994,225050.27375960155,50915.6168705961
325,1210769.9051429515,140918.58943468353,483308.7268717994,225050.27375960155,50915.6168705961
326,1210769.9051429515,140918.58943468353,483308.7268717994,225050.27375960155,50915.6168705961
327,1210769.9051429515,140918.58943468353,483308.7268717994,225050.27375960155,50915.6168705961
328,1210769.9051429515,140918.58943468353,483308.7268717994,225050.27375960155,50915.6168705961
329,1210769.9051429515,140918.58943468353,483308.7268717994,225050.27375960155,50915.6168705961
330,1212231.7712765161,140918.58943468353,483308.7268717994,225050.27375960155,50915.6168705961
331,1212231.7712765161,140918.58943468353,483308.7268717994,225050.27375960155,50915.6168705961
332,1212231.7712765161,140918.58943468353,483308.7268717994,225050.27375960155,50915.6168705961
333,1212231.7712765161,140918.58943468353,483308.7268717994,225050.27375960155,50915.6168705961
334,1212231.7712765161,140918.58943468353,483308.7268717994,225050.27375960155,50915.6168705961
335,1212231.7712765161,140918.58943468353,483308.7268717994,225050.27375960155,50915.6168705961
336,1213322.375609147,141237.56504628877,483512.1389007167,225369.2493712068,50915.6168705961
337,1213322.375609147,141237.56504628877,483512.1389007167,225369.2493712068,50915.6168705961
338,1213322.375609147,141237.56504628877,483512.1389007167,225369.2493712068,50915.6168705961
339,1213322.375609147,141237.56504628877,483512.1389007167,225369.2493712068,50915.6168705961
340,1213322.375609147,141237.56504628877,483512.1389007167,225369.2493712068,50915.6168705961
341,1213322.375609147,141237.56504628877,483512.1389007167,225369.2493712068,50915.6168705961
342,1214192.7347665292,141237.56504628877,483512.1389007167,225369.2493712068,50915.6168705961
343,1214192.7347665292,141237.56504628877,483512.1389007167,225369.2493712068,50915.6168705961
344,1214192.7347665292,141237.56504628877,483512.1389007167,225369.2493712068,50915.6168705961
345,1214192.7347665292,141237.56504628877,483512.1389007167,225369.2493712068,50915.6168705961
346,1214192.7347665292,141237.56504628877,483512.1389007167,225369.2493712068,50915.6168705961
347,1214192.7347665292,141237.56504628877,483512.1389007167,225369.2493712068,50915.6168705961
348,1214957.83725331,141237.56504628877,483512.1389007167,225369.2493712068,50915.6168705961
349,1214957.83725331,141237.56504628877,483512.1389007167,225369.2493712068,50915.6168705961
350,1214957.83725331,141237.56504628877,483512.1389007167,225369.2493712068,50915.6168705961
351,1214957.83725331,141237.56504628877,483512.1389007167,225369.2493712068,50915.6168705961
352,1214957.83725331,141237.56504628877,483512.1389007167,225369.2493712068,50915.6168705961
353,1214957.83725331,141237.56504628877,483512.1389007167,225369.2493712068,50915.6168705961
354,1215541.0416745727,141237.56504628877,483512.1389007167,225369.2493712068,50915.6168705961
355,1215541.0416745727,141237.56504628877,483512.1389007167,225369.2493712068,50915.6168705961
356,1215541.0416745727,141237.56504628877,483512.1389007167,225369.2493712068,50915.6168705961
357,1215541.0416745727,141237.56504628877,483512.1389007167,225369.2493712068,50915.6168705961
358,1215541.0416745727,141237.56504628877,483512.1389007167,225369.2493712068,50915.6168705961
359,1215541.0416745727,141237.56504628877,483512.1389007167,225369.2493712068,50915.6168705961
360,1215976.6334412696,141305.7220705237,483513.44709519803,225437.40639544174,50915.6168705961
361,1215976.6334412696,141305.7220705237,483513.44709519803,225437.40639544174,50915.6168705961
362,1215976.6334412696,141305.7220705237,483513.44709519803,225437.40639544174,50915.6168705961
363,1215976.6334412696,141305.7220705237,483513.44709519803,225437.40639544174,50915.6168705961
364,1215976.6334412696,141305.7220705237,483513.44709519803,225437.40639544174,50915.6168705961
365,1215976.6334412696,141305.7220705237,483513.44709519803,225437.40639544174,50915.6168705961
366,1216358.6604809307,141305.7220705237,483513.44709519803,225437.40639544174,50915.6168705961
367,1216358.6604809307,141305.7220705237,483513.44709519803,225437.40639544174,50915.6168705961
368,1216358.6604809307,141305.7220705237,483513.44709519803,225437.40639544174,50915.6168705961
369,1216358.6604809307,141305.7220705237,483513.44709519803,225437.40639544174,50915.6168705961
370,1216358.6604809307,141305.7220705237,483513.44709519803,225437.40639544174,50915.6168705961
371,1216358.6604809307,141305.7220705237,483513.44709519803,225437.40639544174,50915.6168705961
372,1216686.6086984114,141305.7220705237,483513.44709519803,225437.40639544174,50915.6168705961
373,1216686.6086984114,141305.7220705237,483513.44709519803,225437.40639544174,50915.6168705961
374,1216686.6086984114,141305.7220705237,483513.44709519803,225437.40639544174,50915.6168705961
375,1216686.6086984114,141305.7220705237,483513.44709519803,225437.40639544174,50915.6168705961
376,1216686.6086984114,141305.7220705237,483513.44709519803,225437.40639544174,50915.6168705961
377,1216686.6086984114,141305.7220705237,483513.44709519803,225437.40639544174,50915.6168705961
378,1216934.4715479854,141305.7220705237,483513.44709519803,225437.40639544174,50915.6168705961
379,1216934.4715479854,141305.7220705237,483513.44709519803,225437.40639544174,50915.6168705961
380,1216934.4715479854,141305.7220705237,483513.44709519803,225437.40639544174,50915.6168705961
381,1216934.4715479854,141305.7220705237,483513.44709519803,225437.40639544174,50915.6168705961
382,1216934.4715479854,141305.7220705237,483513.44709519803,225437.40639544174,50915.6168705961
383,1216934.4715479854,141305.7220705237,483513.44709519803,225437.40639544174,50915.6168705961
384,1217138.2261437187,141320.7529162641,483528.47794093844,225452.4372411821,50915.6168705961
385,1217138.2261437187,141320.7529162641,483528.47794093844,225452.4372411821,50915.6168705961
386,1217138.2261437187,141320.7529162641,483528.47794093844,225452.4372411821,50915.6168705961
387,1217138.2261437187,141320.7529162641,483528.47794093844,225452.4372411821,50915.6168705961
388,1217138.2261437187,141320.7529162641,483528.47794093844,225452.4372411821,50915.6168705961
389,1217138.2261437187,141320.7529162641,483528.47794093844,225452.4372411821,50915.6168705961
390,1217297.8724856114,141320.7529162641,483528.47794093844,225452.4372411821,50915.6168705961
391,1217297.8724856114,141320.7529162641,483528.47794093844,225452.4372411821,50915.6168705961
392,1217297.8724856114,141320.7529162641,483528.47794093844,225452.4372411821,50915.6168705961
393,1217297.8724856114,141320.7529162641,483528.47794093844,225452.4372411821,50915.6168705961
394,1217297.8724856114,141320.7529162641,483528.47794093844,225452.4372411821,50915.6168705961
395,1217297.8724856114,141320.7529162641,483528.47794093844,225452.4372411821,50915.6168705961
396,1217433.7643876825,141320.7529162641,483528.47794093844,225452.4372411821,50915.6168705961
397,1217433.7643876825,141320.7529162641,483528.47794093844,225452.4372411821,50915.6168705961
398,1217433.7643876825,141320.7529162641,483528.47794093844,225452.4372411821,50915.6168705961
399,1217433.7643876825,141320.7529162641,483528.47794093844,225452.4372411821,50915.6168705961
400,1217433.7643876825,141320.7529162641,483528.47794093844,225452.4372411821,50915.6168705961
401,1217433.7643876825,141320.7529162641,483528.47794093844,225452.4372411821,50915.6168705961
402,1217549.7348928766,141320.7529162641,483528.47794093844,225452.4372411821,50915.6168705961
403,1217549.7348928766,141320.7529162641,483528.47794093844,225452.4372411821,50915.6168705961
404,1217549.7348928766,141320.7529162641,483528.47794093844,225452.4372411821,50915.6168705961
405,1217549.7348928766,141320.7529162641,483528.47794093844,225452.4372411821,50915.6168705961
406,1217549.7348928766,141320.7529162641,483528.47794093844,225452.4372411821,50915.6168705961
407,1217549.7348928766,141320.7529162641,483528.47794093844,225452.4372411821,50915.6168705961
408,1217655.931744659,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
409,1217655.931744659,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
410,1217655.931744659,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
411,1217655.931744659,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
412,1217655.931744659,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
413,1217655.931744659,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
414,1217728.3933661252,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
415,1217728.3933661252,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
416,1217728.3933661252,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
417,1217728.3933661252,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
418,1217728.3933661252,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
419,1217728.3933661252,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
420,1217797.357896195,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
421,1217797.357896195,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
422,1217797.357896195,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
423,1217797.357896195,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
424,1217797.357896195,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
425,1217797.357896195,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
426,1217857.161720933,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
427,1217857.161720933,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
428,1217857.161720933,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
