Datetime,TotalD,GEFS,NDFD,GAVG,REAL
346,1214192.7347665292,150413.67609527576,509211.12886326533,194737.57789115264,49078.6620397638
347,1214192.7347665292,150413.67609527576,509211.12886326533,194737.57789115264,49078.6620397638
348,1214957.83725331,150413.67609527576,509211.12886326533,194737.57789115264,49078.6620397638
349,1214957.83725331,150413.67609527576,509211.12886326533,194737.57789115264,49078.6620397638
350,1214957.83725331,150413.67609527576,509211.12886326533,194737.57789115264,49078.6620397638
351,1214957.83725331,150413.67609527576,509211.12886326533,194737.57789115264,49078.6620397638
352,1214957.83725331,150413.67609527576,509211.12886326533,194737.57789115264,49078.6620397638
353,1214957.83725331,150413.67609527576,509211.12886326533,194737.57789115264,49078.6620397638
354,1215541.0416745727,150413.67609527576,509211.12886326533,194737.57789115264,49078.6620397638
355,1215541.0416745727,150413.67609527576,509211.12886326533,194737.57789115264,49078.6620397638
356,1215541.0416745727,150413.67609527576,509211.12886326533,194737.57789115264,49078.6620397638
357,1215541.0416745727,150413.67609527576,509211.12886326533,194737.57789115264,49078.6620397638
358,1215541.0416745727,150413.67609527576,509211.12886326533,194737.57789115264,49078.6620397638
359,1215541.0416745727,150413.67609527576,509211.12886326533,194737.57789115264,49078.6620397638
360,1215976.6334412696,150481.8331195107,509305.16618754546,194805.73491538758,49078.6620397638
361,1215976.6334412696,150481.8331195107,509305.16618754546,194805.73491538758,49078.6620397638
362,1215976.6334412696,150481.8331195107,509305.16618754546,194805.73491538758,49078.6620397638
363,1215976.6334412696,150481.8331195107,509305.16618754546,194805.73491538758,49078.6620397638
364,1215976.6334412696,150481.8331195107,509305.16618754546,194805.73491538758,49078.6620397638
365,1215976.6334412696,150481.8331195107,509305.16618754546,194805.73491538758,49078.6620397638
366,1216358.6604809307,150481.8331195107,509305.16618754546,194805.73491538758,49078.6620397638
367,1216358.6604809307,150481.8331195107,509305.16618754546,194805.73491538758,49078.6620397638
368,1216358.6604809307,150481.8331195107,509305.16618754546,194805.73491538758,49078.6620397638
369,1216358.6604809307,150481.8331195107,509305.16618754546,194805.73491538758,49078.6620397638
370,1216358.6604809307,150481.8331195107,509305.16618754546,194805.73491538758,49078.6620397638
371,1216358.6604809307,150481.8331195107,509305.16618754546,194805.73491538758,49078.6620397638
372,1216686.6086984114,150481.8331195107,509305.16618754546,194805.73491538758,49078.6620397638
373,1216686.6086984114,150481.8331195107,509305.16618754546,194805.73491538758,49078.6620397638
374,1216686.6086984114,150481.8331195107,509305.16618754546,194805.73491538758,49078.6620397638
375,1216686.6086984114,150481.8331195107,509305.16618754546,194805.73491538758,49078.6620397638
376,1216686.6086984114,150481.8331195107,509305.16618754546,194805.73491538758,49078.6620397638
377,1216686.6086984114,150481.8331195107,509305.16618754546,194805.73491538758,49078.6620397638
378,1216934.4715479854,150481.8331195107,509305.16618754546,194805.73491538758,49078.6620397638
379,1216934.4715479854,150481.8331195107,509305.16618754546,194805.73491538758,49078.6620397638
380,1216934.4715479854,150481.8331195107,509305.16618754546,194805.73491538758,49078.6620397638
381,1216934.4715479854,150481.8331195107,509305.16618754546,194805.73491538758,49078.6620397638
382,1216934.4715479854,150481.8331195107,509305.16618754546,194805.73491538758,49078.6620397638
383,1216934.4715479854,150481.8331195107,509305.16618754546,194805.73491538758,49078.6620397638
384,1217138.2261437187,150496.86396525108,509320.19703328586,194820.76576112796,49078.6620397638
385,1217138.2261437187,150496.86396525108,509320.19703328586,194820.76576112796,49078.6620397638
386,1217138.2261437187,150496.86396525108,509320.19703328586,194820.76576112796,49078.6620397638
387,1217138.2261437187,150496.86396525108,509320.19703328586,194820.76576112796,49078.6620397638
388,1217138.2261437187,150496.86396525108,509320.19703328586,194820.76576112796,49078.6620397638
389,1217138.2261437187,150496.86396525108,509320.19703328586,194820.76576112796,49078.6620397638
390,1217297.8724856114,150496.86396525108,509320.19703328586,194820.76576112796,49078.6620397638
391,1217297.8724856114,150496.86396525108,509320.19703328586,194820.76576112796,49078.6620397638
392,1217297.8724856114,150496.86396525108,509320.19703328586,194820.76576112796,49078.6620397638
393,1217297.8724856114,150496.86396525108,509320.19703328586,194820.76576112796,49078.6620397638
394,1217297.8724856114,150496.86396525108,509320.19703328586,194820.76576112796,49078.6620397638
395,1217297.8724856114,150496.86396525108,509320.19703328586,194820.76576112796,49078.6620397638
396,1217433.7643876825,150496.86396525108,509320.19703328586,194820.76576112796,49078.6620397638
397,1217433.7643876825,150496.86396525108,509320.19703328586,194820.76576112796,49078.6620397638
398,1217433.7643876825,150496.86396525108,509320.19703328586,194820.76576112796,49078.6620397638
399,1217433.7643876825,150496.86396525108,509320.19703328586,194820.76576112796,49078.6620397638
400,1217433.7643876825,150496.86396525108,509320.19703328586,194820.76576112796,49078.6620397638
401,1217433.7643876825,150496.86396525108,509320.19703328586,194820.76576112796,49078.6620397638
402,1217549.7348928766,150496.86396525108,509320.19703328586,194820.76576112796,49078.6620397638
403,1217549.7348928766,150496.86396525108,509320.19703328586,194820.76576112796,49078.6620397638
404,1217549.7348928766,150496.86396525108,509320.19703328586,194820.76576112796,49078.6620397638
405,1217549.7348928766,150496.86396525108,509320.19703328586,194820.76576112796,49078.6620397638
406,1217549.7348928766,150496.86396525108,509320.19703328586,194820.76576112796,49078.6620397638
407,1217549.7348928766,150496.86396525108,509320.19703328586,194820.76576112796,49078.6620397638
408,1217655.931744659,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
409,1217655.931744659,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
410,1217655.931744659,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
411,1217655.931744659,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
412,1217655.931744659,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
413,1217655.931744659,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
414,1217728.3933661252,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
415,1217728.3933661252,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
416,1217728.3933661252,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
417,1217728.3933661252,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
418,1217728.3933661252,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
419,1217728.3933661252,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
420,1217797.357896195,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
421,1217797.357896195,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
422,1217797.357896195,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
423,1217797.357896195,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
